date,open,high,low,close,volume
2019-01-01,514.42645,515.36365,507.50037,512.48346,9746670
2019-01-02,509.5119,515.2265,503.34015,505.80887,15628818
2019-01-03,506.31174,509.55762,498.35706,499.56854,16288287
2019-01-04,501.69437,504.9174,494.24255,502.2658,18516544
2019-01-07,506.08316,511.31772,503.34015,505.05453,12060290
2019-01-08,505.21454,507.4318,501.05432,505.00882,12304389
2019-01-09,508.369,510.65482,502.28867,507.79752,12614237
2019-01-10,506.42603,507.91183,504.2545,506.31174,8925160
2019-01-11,506.35745,509.1919,497.6713,501.99152,14139060
2019-01-14,500.59717,503.11157,496.66553,501.42007,8994060
2019-01-15,505.16882,517.5123,505.16882,516.438,22011407
2019-01-16,518.8838,523.4555,516.758,519.2953,13961606
2019-01-17,523.20404,524.78125,516.59796,518.6324,16379077
2019-01-18,525.1927,543.98224,518.9981,541.44495,56181172
2019-01-21,545.8566,566.8634,543.41077,565.8348,48206814
2019-01-22,563.61755,570.0636,557.56006,564.669,36207430
2019-01-23,563.82324,568.8064,558.6573,560.6231,19313542
2019-01-24,560.0288,572.9209,557.7887,570.2922,28775487
2019-01-25,571.6637,578.1783,564.7833,569.6293,18703992
2019-01-28,571.6865,574.1781,558.84015,562.1089,18744303
2019-01-29,562.7718,563.069,549.2168,553.46844,20405845
2019-01-30,555.45715,560.0288,544.5308,546.6338,17164298
2019-01-31,549.514,562.1775,549.0568,561.0117,22279301
2019-02-01,564.1433,573.7438,560.966,571.43506,20187323
2019-02-04,570.0864,592.92194,567.8235,590.15607,25528059
2019-02-05,590.65894,596.3278,584.5329,590.4532,20479210
2019-02-06,592.60187,602.38525,591.68756,599.0022,20586783
2019-02-07,599.0022,604.0082,587.9617,589.9275,20150710
2019-02-08,587.3673,594.54486,581.6299,584.12146,14230054
2019-02-11,583.2986,583.3443,571.9151,572.9437,16457901
2019-02-12,572.1437,581.6756,572.1437,574.3838,13998153
2019-02-13,576.48676,582.4071,564.9433,569.60645,15233058
2019-02-14,567.34344,567.34344,556.8286,559.663,14496604
2019-02-15,562.2003,571.41223,554.99994,568.92065,20994460
2019-02-18,571.45795,572.6009,555.45715,557.7887,21106139
2019-02-19,556.8286,566.74915,553.7199,555.96,13658461
2019-02-20,559.50305,566.8863,557.28577,564.3033,13776558
2019-02-21,565.0576,575.02386,562.01746,570.0407,23142949
2019-02-22,568.98926,569.30927,560.48596,563.389,19152470
2019-02-25,565.0576,568.2578,558.0401,563.3661,17176522
2019-02-26,552.9427,564.50903,551.34265,557.85724,22160532
2019-02-27,561.42316,569.1264,552.7141,559.343,24308835
2019-02-28,564.029,566.8177,560.73737,562.7946,24688859
2019-03-01,565.5148,567.96063,558.7716,560.5088,17329606
2019-03-04,560.5088,560.5088,560.5088,560.5088,0
2019-03-05,559.2973,566.79486,557.1029,565.81195,15577500
2019-03-06,566.79486,582.0185,564.6462,578.224,26332276
2019-03-07,577.8583,585.0815,575.18384,580.7156,17738092
2019-03-08,578.7955,582.6357,576.944,579.2755,13211934
2019-03-11,580.62415,599.80225,579.68695,596.1907,21258869
2019-03-12,602.04236,609.8599,600.8309,608.64844,24561597
2019-03-13,611.23145,621.7462,607.16266,615.94025,24577591
2019-03-14,617.0603,622.6606,610.81995,613.3115,22753310
2019-03-15,614.88873,621.19763,599.4365,604.2139,34764353
2019-03-18,608.4884,620.8091,607.5741,617.19745,22104063
2019-03-19,621.7462,630.8896,614.02014,629.3124,21448030
2019-03-20,629.8838,634.5469,623.5749,628.80945,21639437
2019-03-21,628.80945,628.80945,628.80945,628.80945,0
2019-03-22,627.4608,631.301,611.0943,613.40295,25078643
2019-03-25,608.30554,611.16284,601.9509,605.49396,17394088
2019-03-26,608.1684,627.0494,608.03125,625.0607,20734876
2019-03-27,629.9524,629.9524,614.5459,616.8317,22079870
2019-03-28,617.2889,626.2265,613.883,621.7462,22930248
2019-03-29,626.34076,629.4495,619.5061,623.23206,16841289
2019-04-01,626.31793,643.1416,622.91205,636.307,22088854
2019-04-02,639.1186,641.45013,630.9353,635.3241,17526740
2019-04-03,636.71844,641.4044,627.23224,628.6952,17169813
2019-04-04,630.43243,632.5811,615.91736,618.569,18320845
2019-04-05,622.18054,623.5292,613.9744,618.9575,14717266
2019-04-08,619.9176,620.60333,605.1511,607.68835,19081843
2019-04-09,607.5284,612.9229,603.91675,610.0657,20774977
2019-04-10,611.6657,616.26025,606.43115,608.67126,16651949
2019-04-11,609.3799,618.5461,607.5741,615.7117,12558520
2019-04-12,617.17456,620.32904,611.0714,614.02014,12948769
2019-04-15,614.88873,616.6946,610.3171,612.6715,9285737
2019-04-16,614.88873,621.7462,612.6029,614.3173,17360317
2019-04-17,614.3173,614.3173,614.3173,614.3173,0
2019-04-18,628.60376,635.3469,624.0321,633.60974,39286534
2019-04-19,633.60974,633.60974,633.60974,633.60974,0
2019-04-22,621.7462,624.9464,613.1972,615.04877,23607922
2019-04-23,616.26025,627.6894,615.34595,623.50635,19807450
2019-04-24,626.4551,637.65564,624.6035,635.23267,16101112
2019-04-25,635.0498,645.7018,622.9349,627.4151,30469914
2019-04-26,628.60376,638.1814,626.63794,636.7413,15069884
2019-04-29,636.7413,636.7413,636.7413,636.7413,0
2019-04-30,638.3871,638.3871,624.855,636.7413,22348580
2019-05-01,636.7413,636.7413,636.7413,636.7413,0
2019-05-02,636.37555,646.3875,631.8496,642.3416,18992003
2019-05-03,643.66736,648.0333,641.2444,644.0788,14240262
2019-05-06,639.1186,641.313,630.02094,633.1297,15832114
2019-05-07,637.65564,637.7471,612.69434,614.203,19417647
2019-05-08,612.6029,612.6029,590.75037,594.0648,31958919
2019-05-09,589.196,589.196,572.258,574.4067,42670173
2019-05-10,578.3154,584.12146,569.1721,571.9837,24557430
2019-05-13,570.4979,576.3953,561.1717,563.25183,17603659
2019-05-14,565.2862,580.30414,563.00037,576.23535,28438234
2019-05-15,581.9728,584.2586,571.73224,574.61237,24419559
2019-05-16,576.0068,581.4699,575.161,578.47546,14451308
2019-05-17,579.2298,583.77856,572.37225,579.41266,17276949
2019-05-20,600.53375,611.55145,595.9163,606.15686,26979100
2019-05-21,609.03705,624.9464,608.05414,612.5115,30343560
2019-05-22,615.1859,621.6091,610.3628,612.78577,24689918
2019-05-23,627.23224,636.37555,605.7454,609.8142,38766006
2019-05-24,616.26025,618.9118,601.8595,611.16284,22269265
2019-05-27,611.27716,611.46,597.5164,599.18506,16076686
2019-05-28,603.36816,610.22565,600.41943,605.17395,42594251
2019-05-29,603.91675,609.5399,596.2135,600.2823,15558515
2019-05-30,601.74524,613.5173,601.74524,607.917,23494381
2019-05-31,611.6429,613.47156,603.551,608.09985,25724066
2019-06-03,610.3171,625.0607,604.0082,621.8377,18556942
2019-06-04,620.58044,628.26086,616.30597,617.9289,15442761
2019-06-05,617.9289,617.9289,617.9289,617.9289,0
2019-06-06,622.61487,622.61487,603.96246,606.81976,16764835
2019-06-07,606.17975,606.77405,596.8764,601.12805,14722419
2019-06-10,603.87103,606.6597,598.93365,603.071,11768468
2019-06-11,604.30536,610.0885,602.5453,607.64264,11492074
2019-06-12,610.17993,611.87146,605.7454,609.01416,10297599
2019-06-13,608.03125,610.17993,598.27075,606.77405,15686169
2019-06-14,604.3282,605.7454,598.61365,602.33954,14942768
2019-06-17,603.4596,603.4596,584.4872,586.2244,14908257
2019-06-18,584.67004,588.80743,580.1898,585.6301,16797371
2019-06-19,588.3274,595.2306,577.21826,583.9614,14492763
2019-06-20,585.1729,594.3163,584.2586,592.83044,10748848
2019-06-21,592.4647,592.4876,583.13855,584.94434,23236832
2019-06-24,581.58417,583.55,574.70386,577.12683,11267228
