date,open,high,low,close,volume
2019-01-01,1802.715,1802.715,1776.5851,1779.3018,817235
2019-01-02,1770.707,1786.958,1749.8624,1763.0015,1618292
2019-01-03,1761.0256,1781.6233,1761.0256,1766.7555,1197112
2019-01-04,1777.1284,1780.1909,1750.7021,1760.1366,1471948
2019-01-07,1769.818,1782.1666,1760.8774,1763.3473,920168
2019-01-08,1770.3119,1771.7937,1739.7859,1749.4178,1278176
2019-01-09,1755.9874,1775.2513,1751.937,1763.3966,1340856
2019-01-10,1763.3966,1777.3259,1757.4692,1764.5822,1330078
2019-01-11,1773.2756,1773.6708,1737.2667,1747.9855,1127482
2019-01-14,1749.566,1759.1981,1738.798,1742.552,1030540
2019-01-15,1746.0096,1771.695,1746.0096,1768.188,1634380
2019-01-16,1768.336,1773.078,1745.4169,1751.0973,2079196
2019-01-17,1755.3947,1757.7162,1721.411,1730.3021,1964985
2019-01-18,1728.8202,1747.4421,1706.3949,1722.9916,3273676
2019-01-21,1727.8323,1736.7234,1715.0391,1725.7577,1648012
2019-01-22,1724.8687,1733.7598,1720.1761,1729.0178,1798235
2019-01-23,1730.796,1762.4581,1728.2275,1745.812,2350226
2019-01-24,1745.4169,1762.4581,1735.4391,1738.2052,1367419
2019-01-25,1740.675,1757.2223,1728.8202,1735.538,1145655
2019-01-28,1737.6125,1750.1094,1719.0895,1721.9049,1305575
2019-01-29,1723.8807,1742.5026,1705.2095,1735.4391,1335991
2019-01-30,1738.6992,1739.4401,1707.1853,1712.3717,1275413
2019-01-31,1714.8909,1753.4188,1714.2488,1741.9099,1903292
2019-02-01,1741.9099,1810.3218,1740.1316,1777.5236,2370945
2019-02-04,1778.1163,1800.9368,1772.9792,1780.7836,1130066
2019-02-05,1783.1545,1812.7421,1783.1052,1799.4055,1294373
2019-02-06,1806.2714,1814.224,1797.973,1807.8026,870322
2019-02-07,1811.8036,1822.6704,1806.2219,1816.7925,938795
2019-02-08,1816.8419,1824.6462,1789.0819,1795.3057,1237745
2019-02-11,1789.1313,1793.4287,1774.0165,1782.957,807222
2019-02-12,1788.0941,1790.0698,1767.3483,1772.7816,1002163
2019-02-13,1778.2151,1792.9348,1769.9167,1777.1777,1242500
2019-02-14,1774.2635,1776.7333,1755.4934,1763.446,1358094
2019-02-15,1768.336,1768.336,1726.3505,1751.3442,1191640
2019-02-18,1753.6165,1753.6165,1714.0017,1730.6973,1531971
2019-02-19,1728.8202,1738.3041,1709.5068,1716.916,1617962
2019-02-20,1721.6085,1724.8192,1701.159,1712.5199,1447756
2019-02-21,1715.9775,1736.7234,1715.3354,1733.4634,1240430
2019-02-22,1738.6992,1751.5419,1730.7466,1747.1458,1376826
2019-02-25,1750.554,1754.308,1737.7113,1748.7263,1509009
2019-02-26,1742.0581,1764.2858,1740.675,1750.8009,2217350
2019-02-27,1757.4692,1757.4692,1707.6299,1715.4836,1510015
2019-02-28,1727.8323,1735.3898,1706.6913,1711.6802,1918353
2019-03-01,1714.0017,1727.8323,1710.0996,1713.656,770439
2019-03-04,1713.656,1713.656,1713.656,1713.656,0
2019-03-05,1718.7437,1718.7437,1696.7135,1703.7277,1424078
2019-03-06,1705.2095,1709.0623,1677.4001,1679.2278,2219911
2019-03-07,1685.6985,1699.1833,1679.2278,1684.76,1585631
2019-03-08,1685.3528,1697.2075,1674.5847,1681.006,1437005
2019-03-11,1688.0695,1705.1107,1682.389,1694.1945,1445262
2019-03-12,1698.0966,1717.9534,1697.9978,1713.8042,1883916
2019-03-13,1727.8323,1734.2537,1720.028,1726.4492,1765700
2019-03-14,1729.5612,1730.4996,1709.2599,1716.2739,878053
2019-03-15,1723.8807,1725.3625,1673.9425,1677.8447,3615519
2019-03-18,1689.3043,1690.2428,1666.4839,1677.005,1640973
2019-03-19,1677.0544,1688.7115,1667.7682,1679.0796,1474051
2019-03-20,1684.3649,1695.7257,1663.0757,1667.1261,2340595
2019-03-21,1667.1261,1667.1261,1667.1261,1667.1261,0
2019-03-22,1667.1261,1683.2288,1653.4436,1657.741,1656273
2019-03-25,1653.74,1667.0767,1639.9094,1653.5918,2064936
2019-03-26,1659.5686,1671.0776,1653.74,1663.4214,1470698
2019-03-27,1663.619,1687.131,1654.7279,1660.4578,1539161
2019-03-28,1664.6069,1671.5222,1653.1473,1663.5203,1875658
2019-03-29,1674.7822,1692.1199,1671.4233,1686.1431,2377650
2019-04-01,1689.3043,1700.517,1665.5948,1669.5464,1298882
2019-04-02,1672.6582,1676.4617,1659.7662,1666.7308,1242911
2019-04-03,1661.6432,1666.1875,1648.4548,1650.5787,1248208
2019-04-04,1647.8126,1666.1875,1637.9337,1646.3802,1227251
2019-04-05,1649.7885,1651.2703,1630.0305,1639.0204,1486059
2019-04-08,1644.7501,1659.4204,1636.847,1644.7501,1667685
2019-04-09,1648.6029,1663.5203,1642.1322,1660.1614,1247532
2019-04-10,1664.3105,1684.019,1654.7279,1673.6461,1741310
2019-04-11,1682.389,1695.7257,1677.4989,1689.6995,2051786
2019-04-12,1695.6268,1703.8264,1689.502,1700.8134,1455432
2019-04-15,1704.1228,1710.2478,1692.3668,1701.2085,1048062
2019-04-16,1705.1107,1720.917,1695.3799,1717.5088,1645654
2019-04-17,1717.5088,1717.5088,1717.5088,1717.5088,0
2019-04-18,1717.5088,1722.9916,1708.3214,1718.8424,1493628
2019-04-19,1718.8424,1718.8424,1718.8424,1718.8424,0
2019-04-22,1718.9413,1723.8807,1709.161,1718.7931,726574
2019-04-23,1720.917,1726.8445,1712.1248,1723.0905,812783
2019-04-24,1723.4856,1733.7598,1714.0017,1731.3888,1183788
2019-04-25,1734.7476,1741.2677,1706.2961,1713.2114,1725776
2019-04-26,1716.9655,1729.6106,1705.2589,1726.2023,782462
