date,open,high,low,close,volume
2022-11-25,2061,2095.8,2058.45,2062.75,2652761
2022-11-28,2064.35,2072,2052,2064.45,1105372
2022-11-29,2070,2072,2038.6,2050.55,1413764
2022-11-30,2053,2086,2045,2074.85,2104550
2022-12-01,2085.25,2110,2079.45,2104.25,2614357
2022-12-02,2096.1,2098.9,2069.15,2085.5,1957264
2022-12-05,2095.95,2096.8,2068.85,2085.6,1767537
2022-12-06,2081,2100,2067,2093.5,1530731
2022-12-07,2096.3,2144,2096.3,2124,3438327
2022-12-08,2120,2175,2120,2167.7,3743754
2022-12-09,2168,2194.35,2137.5,2154.05,2573609
2022-12-12,2148.9,2169,2134.55,2163.7,1536090
2022-12-13,2170,2175.7,2152.5,2172.9,1233124
2022-12-14,2176.95,2210,2175.05,2195.45,1516631
2022-12-15,2196.7,2209,2173.6,2177.55,1323412
2022-12-16,2161,2211.6,2161,2175,2822390
2022-12-19,2171,2187.45,2155.05,2184,1592779
2022-12-20,2179.9,2179.9,2138,2163.25,1747181
2022-12-21,2153.1,2174.95,2142.85,2146.3,1979681
2022-12-22,2144,2148.35,2096.9,2109.95,1993744
2022-12-23,2094.5,2104.15,2050.1,2062.75,2026125
2022-12-26,2052.75,2108,2051,2091.05,1154610
2022-12-27,2101.55,2128,2085,2124.1,1059351
2022-12-28,2129,2136,2113.65,2121.1,1153883
2022-12-29,2109.65,2120.55,2094.15,2110.9,1517150
2022-12-30,2115,2133,2081.1,2085.8,1189427
2023-01-02,2092.9,2097.6,2075.05,2089.45,807344
2023-01-03,2088,2096.8,2067.95,2088.95,1260225
2023-01-04,2090.95,2101.45,2058,2070.55,1015547
2023-01-05,2080,2099.2,2068.5,2087.35,1881403
2023-01-06,2090.2,2121.7,2071.85,2086.55,1877917
2023-01-09,2108,2127.3,2100.75,2121.7,1844365
2023-01-10,2131.9,2131.9,2097.2,2106.65,1425414
2023-01-11,2106.1,2140,2097.1,2125.35,1455621
2023-01-12,2118.1,2164.65,2118.1,2159.75,2726901
2023-01-13,2161.9,2164.85,2117.2,2153.4,2180210
2023-01-16,2147,2161,2132.3,2137.2,1009649
2023-01-17,2139.9,2217.8,2136.4,2213.1,4645453
2023-01-18,2221,2274.8,2200,2266.5,4090049
2023-01-19,2259.85,2283.8,2241,2273.1,2176835
2023-01-20,2282.45,2297.65,2238.45,2249.95,1962410
2023-01-23,2255,2273.3,2227,2233.5,1466706
2023-01-24,2244.7,2252.3,2200,2207.5,1036962
2023-01-25,2201,2205,2155,2174.7,2134447
2023-01-26,2174.7,2174.7,2174.7,2174.7,0
2023-01-27,2174.7,2195,2127.1,2159.85,1647900
2023-01-30,2129.4,2173.25,2083.8,2112.9,3441304
2023-01-31,2119.95,2132.75,2072.65,2124.4,4516463
2023-02-01,2133,2215.95,2080.3,2145.55,6868872
2023-02-02,2135.6,2166.95,2107.85,2144.9,3488506
2023-02-03,2176.95,2181.85,2131.05,2166.55,2045634
2023-02-06,2164.25,2181.6,2142.3,2156.1,1332484
2023-02-07,2162.25,2172,2150.05,2165.3,1089248
2023-02-08,2160.55,2175.25,2125.55,2130.85,1452145
2023-02-09,2150,2151.95,2135.7,2147.4,1563181
2023-02-10,2140.2,2169.95,2137.55,2163.85,1454665
2023-02-13,2173,2210.4,2160.2,2203.3,2978938
2023-02-14,2215,2216,2182.15,2191.65,1874906
2023-02-15,2186,2187.85,2157.25,2175.05,1946344
2023-02-16,2186.8,2202.3,2171.7,2178.3,2464602
2023-02-17,2169.8,2249,2160,2226.35,3753179
2023-02-20,2233.7,2252,2215,2225.5,1779752
2023-02-21,2239,2262,2222.7,2229.45,1882604
2023-02-22,2229,2241,2182.05,2194.75,2103097
2023-02-23,2204,2208.2,2153.5,2159.15,2000556
2023-02-24,2160,2172.3,2118.75,2134.05,1479060
2023-02-27,2134.05,2139.9,2082.1,2113.7,1398112
2023-02-28,2115,2138.3,2085,2109.15,2108587
2023-03-01,2100,2130,2100,2115.3,1389077
2023-03-02,2129.95,2149,2107.55,2121.6,1727640
2023-03-03,2140,2159.9,2132.25,2152.05,1821066
2023-03-06,2158.25,2184.85,2139.8,2141.15,1821012
2023-03-07,2141.15,2141.15,2141.15,2141.15,0
2023-03-08,2152,2189.6,2140.6,2170.8,2965342
2023-03-09,2174.95,2199,2171.5,2193.2,1873933
2023-03-10,2171.5,2182,2133,2157.85,1900535
2023-03-13,2164.05,2178.95,2107,2133.85,2334468
2023-03-14,2144.35,2171,2134.4,2144.2,2871343
2023-03-15,2164.2,2212.45,2160,2176.65,3044201
2023-03-16,2184.9,2187,2132,2173.6,2946792
2023-03-17,2186.7,2228.9,2186.7,2195.75,3286473
2023-03-20,2191.1,2205,2152,2177.55,1996773
2023-03-21,2182.7,2227,2182,2208.45,3178680
2023-03-22,2219.5,2246.25,2207.9,2213.95,1956033
2023-03-23,2214,2242,2200.55,2206.65,2455799
2023-03-24,2206,2219.35,2153.05,2166.15,1449544
2023-03-27,2175.05,2190,2150,2154,1540581
2023-03-28,2167.75,2169.8,2122.45,2133.6,1627243
2023-03-29,2137.65,2159.3,2121,2147.45,2372385
2023-03-30,2147.45,2147.45,2147.45,2147.45,0
2023-03-31,2156.5,2176.95,2150.55,2164.2,1489542
2023-04-03,2180,2183.5,2155,2170.15,1231654
2023-04-04,2170.15,2170.15,2170.15,2170.15,0
2023-04-05,2170,2262.5,2165,2257.75,2763363
2023-04-06,2257.75,2291.65,2254.45,2274.25,2389899
2023-04-07,2274.25,2274.25,2274.25,2274.25,0
2023-04-10,2284.9,2319.9,2278.05,2309.7,1955914
2023-04-11,2320,2330,2287.3,2301.5,1342440
2023-04-12,2304,2312.7,2281.95,2288.5,1165839
2023-04-13,2294.8,2295,2242.45,2258.75,1956668
2023-04-14,2258.75,2258.75,2258.75,2258.75,0
2023-04-17,2258.75,2273.8,2201.15,2214,4125850
2023-04-18,2220,2230,2188,2216.6,2848601
2023-04-19,2208.1,2235,2208.1,2219.6,1970015
2023-04-20,2225,2251.45,2222.25,2232.75,1898996
2023-04-21,2240.15,2243,2202,2215.2,1009316
2023-04-24,2220,2232.7,2186.55,2228.9,1239073
2023-04-25,2231.05,2254,2218.1,2247.95,1350118
2023-04-26,2247.85,2287.3,2244.05,2276.15,1894812
2023-04-27,2275.75,2310,2267.1,2305.6,1252989
2023-04-28,2312.3,2369,2312.3,2364.4,2884961
2023-05-01,2364.4,2364.4,2364.4,2364.4,0
2023-05-02,2373.2,2416.35,2373.2,2384.45,1840153
2023-05-03,2384.1,2390,2348.5,2356.3,998235
2023-05-04,2361.8,2381.65,2342.85,2356.9,1230912
2023-05-05,2357,2406.95,2357,2377.5,2425866
2023-05-08,2377.45,2385,2354.05,2365.4,1583576
2023-05-09,2367.65,2401.9,2367.65,2374.35,1417301
2023-05-10,2387,2388.95,2350,2364.45,1675409
2023-05-11,2300,2314.05,2237.35,2242.15,9470848
2023-05-12,2222.65,2235,2197.35,2221.1,5367292
2023-05-15,2220.9,2260,2215,2246.85,2662740
2023-05-16,2254.6,2255,2223.1,2227.2,2528855
2023-05-17,2224.35,2244,2210.2,2219.6,1961004
2023-05-18,2230,2233.55,2181,2188.2,2290757
2023-05-19,2192,2199.05,2168.5,2190.05,1729803
2023-05-22,2190,2222,2178.4,2216.6,1112099
2023-05-23,2225.6,2228.6,2194,2197.65,2265389
2023-05-24,2200,2208.5,2176,2185.15,2648479
2023-05-25,2190,2207.3,2178,2204.7,1689521
2023-05-26,2209,2220.75,2201,2218.45,1249128
2023-05-29,2225,2241.8,2220.2,2224.55,1369656
2023-05-30,2230,2237,2207.2,2210.8,1716729
2023-05-31,2201.1,2224,2200,2205.65,2809284
2023-06-01,2217,2222,2202.15,2207.8,1049488
2023-06-02,2221,2237.3,2212.15,2234.55,1399950
2023-06-05,2245,2272.8,2240,2268.3,2344944
2023-06-06,2269,2280.7,2263.7,2277.95,1677680
2023-06-07,2278,2318,2278,2315.5,2128603
2023-06-08,2316.95,2345.05,2312.75,2340.3,2556995
2023-06-09,2345,2368.85,2338.25,2363,2501720
2023-06-12,2365,2370,2333.1,2339.95,1172382
2023-06-13,2345.85,2357.9,2327.1,2354.4,1688768
2023-06-14,2352.9,2360,2340,2355.05,1013564
2023-06-15,2355,2369.5,2349,2361.3,2561534
2023-06-16,2363.75,2380,2352.25,2366.8,1794542
2023-06-19,2379,2419.9,2361,2366.35,3111256
2023-06-20,2364.95,2389.65,2354.45,2382,1771306
2023-06-21,2382,2412,2382,2394.45,1607299
2023-06-22,2394.6,2424,2380,2416.25,1741775
2023-06-23,2418.95,2427,2383.25,2389.55,1212955
2023-06-26,2398.1,2403.85,2367.95,2377.55,793572
2023-06-27,2387.45,2396.95,2371.55,2388.05,1012317
2023-06-28,2400,2432.9,2390.05,2421.45,1734938
2023-06-29,2421.45,2421.45,2421.45,2421.45,0
2023-06-30,2420,2483.5,2415.05,2475.55,2690699
2023-07-03,2478.2,2492.4,2448,2454.05,1078456
2023-07-04,2458.2,2484.4,2458.2,2461.85,1441581
2023-07-05,2461,2484.95,2454.35,2470.8,1191896
2023-07-06,2468.1,2499.95,2467.55,2488.6,1796824
2023-07-07,2482.75,2504,2444.6,2449.35,1837661
2023-07-10,2450,2463.35,2420,2438.75,1178479
2023-07-11,2447.2,2479,2447.2,2474.55,1219658
2023-07-12,2480.3,2485.95,2447.8,2454.95,1822435
2023-07-13,2466,2484.9,2446.25,2450.15,1141663
2023-07-14,2450.25,2477.05,2448.65,2472.25,845623
2023-07-17,2475,2494,2465,2468.8,878697
2023-07-18,2469,2489.95,2468.1,2474.7,720865
2023-07-19,2474.6,2502.95,2466.4,2494.15,1431080
2023-07-20,2494,2495.7,2469.05,2489.7,1045704
2023-07-21,2522,2595,2521.1,2586.25,4610417
2023-07-24,2637.65,2638,2583.9,2605.25,2155297
2023-07-25,2616,2617.75,2553,2560.9,2068876
2023-07-26,2591,2673.85,2585,2646.25,5820099
2023-07-27,2668.95,2676.35,2646.45,2660.2,2117794
2023-07-28,2660.15,2668.15,2625,2649.55,1325724
2023-07-31,2655,2690,2631.1,2681.35,1284981
2023-08-01,2681.35,2689,2655.35,2666.65,1298745
2023-08-02,2638,2644.95,2602.7,2622.15,1479486
2023-08-03,2615,2642.75,2586.3,2598.1,1612618
2023-08-04,2605,2635,2598.5,2626.9,1101278
2023-08-07,2628,2654,2623.1,2635.9,1163125
2023-08-08,2639.05,2649.5,2628.3,2632.2,767310
2023-08-09,2635,2655,2615.25,2651.6,906865
2023-08-10,2640.1,2661.6,2621.65,2643.5,1040041
2023-08-11,2642.05,2656.9,2631.25,2638.5,1320121
2023-08-14,2637,2663.55,2616,2659.9,1364413
2023-08-15,2659.9,2659.9,2659.9,2659.9,0
2023-08-16,2669,2695,2652.05,2691.05,1703875
2023-08-17,2691.05,2691.05,2642,2652.5,1629067
2023-08-18,2650,2674.7,2632.75,2641.95,1898966
2023-08-21,2641.85,2666.6,2623.45,2662.25,1376318
2023-08-22,2668,2685.65,2662,2678.8,1497180
2023-08-23,2689.55,2726,2682.45,2717.6,1990672
2023-08-24,2747.5,2766.8,2680.6,2688.15,2619182
2023-08-25,2677.45,2682.7,2631,2638.4,1408427
2023-08-28,2653.55,2700,2650.05,2695.35,1551734
2023-08-29,2710,2722.1,2696.3,2718.95,1101830
2023-08-30,2722.95,2737.65,2707,2709,1920079
2023-08-31,2720,2724.6,2678.35,2702.7,2439625
2023-09-01,2710,2715.95,2688.3,2702.1,1263430
2023-09-04,2733,2742,2705,2711.1,1548282
2023-09-05,2720.5,2739,2720,2732.95,1066447
2023-09-06,2740,2742.8,2712,2730.45,1747425
2023-09-07,2733,2855.95,2730,2846.4,4100519
2023-09-08,2888,2928.7,2872.45,2901.6,3638510
2023-09-11,2905,2926,2890.05,2894.2,1545803
2023-09-12,2951.6,3009,2932.45,2944.1,7788759
2023-09-13,2943.5,2943.7,2888.45,2906.75,2458417
